name,inspection_result,inspection_closed_business,violation_type,violation_points
DELTA ZETA,Unsatisfactory,FALSE,RED,5
DELTA ZETA,Satisfactory,FALSE,BLUE,5
DELTA ZETA,Complete,FALSE,,0
DELTA ZETA,Unsatisfactory,FALSE,RED,5
DELTA ZETA,Unsatisfactory,FALSE,BLUE,5
DELTA ZETA,Unsatisfactory,FALSE,RED,10
DELTA ZETA,Complete,FALSE,,0
DELTA ZETA,Unsatisfactory,FALSE,BLUE,5
DELTA ZETA,Unsatisfactory,FALSE,BLUE,5
DELTA ZETA,Unsatisfactory,FALSE,RED,10
DELTA ZETA,Satisfactory,FALSE,BLUE,5
DELTA ZETA,Satisfactory,FALSE,BLUE,5
DELTA ZETA,Satisfactory,FALSE,RED,10
DELTA ZETA,Complete,FALSE,,0
DELTA ZETA,Satisfactory,FALSE,,0
DELTA ZETA,Complete,FALSE,,0
DELTA ZETA,Satisfactory,FALSE,BLUE,2
DELTA ZETA,Satisfactory,FALSE,,0
DELTA ZETA,Complete,FALSE,,0
DELTA ZETA,Unsatisfactory,FALSE,RED,30
DELTA ZETA,Complete,FALSE,,0
DELTA ZETA,Satisfactory,FALSE,,0
DELTA ZETA,Satisfactory,FALSE,,0
DELUXE TAVERN & RESTAURANT #1,Unsatisfactory,FALSE,RED,10
DELUXE TAVERN & RESTAURANT #1,Unsatisfactory,FALSE,RED,5
DELUXE TAVERN & RESTAURANT #1,Unsatisfactory,FALSE,BLUE,5
DELUXE TAVERN & RESTAURANT #1,Unsatisfactory,FALSE,RED,5
DELUXE TAVERN & RESTAURANT #1,Unsatisfactory,FALSE,BLUE,5
DELUXE TAVERN & RESTAURANT #1,Unsatisfactory,FALSE,BLUE,5
DELUXE TAVERN & RESTAURANT #1,Unsatisfactory,FALSE,BLUE,5
DELUXE TAVERN & RESTAURANT #1,Unsatisfactory,FALSE,RED,5
DELUXE TAVERN & RESTAURANT #1,Unsatisfactory,FALSE,RED,5
DELUXE TAVERN & RESTAURANT #1,Complete,FALSE,,0
DELUXE TAVERN & RESTAURANT #1,Satisfactory,FALSE,BLUE,5
DELUXE TAVERN & RESTAURANT #1,Satisfactory,FALSE,BLUE,5
DELUXE TAVERN & RESTAURANT #1,Satisfactory,FALSE,BLUE,5
DELUXE TAVERN & RESTAURANT #1,Unsatisfactory,FALSE,BLUE,5
DELUXE TAVERN & RESTAURANT #1,Unsatisfactory,FALSE,RED,25
DELUXE TAVERN & RESTAURANT #1,Unsatisfactory,FALSE,RED,10
DELUXE TAVERN & RESTAURANT #1,Unsatisfactory,FALSE,BLUE,5
DELUXE TAVERN & RESTAURANT #1,Unsatisfactory,FALSE,RED,25
DELUXE TAVERN & RESTAURANT #1,Unsatisfactory,FALSE,BLUE,5
DELUXE TAVERN & RESTAURANT #1,Unsatisfactory,FALSE,RED,10
DELUXE TAVERN & RESTAURANT #1,Unsatisfactory,FALSE,RED,10
DELUXE TAVERN & RESTAURANT #1,Unsatisfactory,FALSE,RED,5
DELUXE TAVERN & RESTAURANT #1,Unsatisfactory,FALSE,RED,10
DELUXE TAVERN & RESTAURANT #1,Unsatisfactory,FALSE,RED,5
DELUXE TAVERN & RESTAURANT #1,Complete,FALSE,,0
DELUXE TAVERN & RESTAURANT #1,Complete,FALSE,,0
DELUXE TAVERN & RESTAURANT #1,Unsatisfactory,FALSE,BLUE,5
DELUXE TAVERN & RESTAURANT #1,Unsatisfactory,FALSE,RED,10
DELUXE TAVERN & RESTAURANT #1,Unsatisfactory,FALSE,BLUE,5
DELUXE TAVERN & RESTAURANT #1,Unsatisfactory,FALSE,RED,10
DELUXE TAVERN & RESTAURANT #1,Unsatisfactory,FALSE,RED,10
DELUXE TAVERN & RESTAURANT #1,Unsatisfactory,FALSE,RED,5
DELUXE TAVERN & RESTAURANT #1,Unsatisfactory,FALSE,RED,10
DELUXE TAVERN & RESTAURANT #1,Complete,FALSE,,0
DELUXE TAVERN & RESTAURANT #1,Unsatisfactory,FALSE,,0
DELUXE TAVERN & RESTAURANT #1,Satisfactory,FALSE,,0
DELUXE TAVERN & RESTAURANT #1,Unsatisfactory,FALSE,RED,5
DELUXE TAVERN & RESTAURANT #1,Unsatisfactory,FALSE,RED,10
DELUXE TAVERN & RESTAURANT #1,Satisfactory,FALSE,,0
DELUXE TAVERN & RESTAURANT #1,Unsatisfactory,FALSE,RED,15
DELUXE TAVERN & RESTAURANT #1,Unsatisfactory,FALSE,RED,10
DELUXE TAVERN & RESTAURANT #1,Satisfactory,FALSE,RED,10
DELUXE TAVERN & RESTAURANT #1,Satisfactory,FALSE,RED,15
DELUXE TAVERN & RESTAURANT #1,Unsatisfactory,FALSE,RED,10
DELUXE TAVERN & RESTAURANT #1,Unsatisfactory,FALSE,RED,5
DELUXE TAVERN & RESTAURANT #1,Unsatisfactory,FALSE,RED,10
DELUXE TAVERN & RESTAURANT #1,Complete,FALSE,,0
DELUXE TAVERN & RESTAURANT #1,Satisfactory,FALSE,RED,10
DELUXE TAVERN & RESTAURANT #1,Satisfactory,FALSE,RED,5
DELUXE TAVERN & RESTAURANT #1,Unsatisfactory,FALSE,BLUE,3
DELUXE TAVERN & RESTAURANT #1,Unsatisfactory,FALSE,BLUE,3
DELUXE TAVERN & RESTAURANT #1,Unsatisfactory,FALSE,RED,5
DELUXE TAVERN & RESTAURANT #1,Unsatisfactory,FALSE,RED,5
DELUXE TAVERN & RESTAURANT #1,Unsatisfactory,FALSE,RED,5
DELUXE TAVERN & RESTAURANT #1,Satisfactory,FALSE,BLUE,3
DELUXE TAVERN & RESTAURANT #1,Satisfactory,FALSE,BLUE,2
DELUXE TAVERN & RESTAURANT #1,Complete,FALSE,,0
DELUXE TAVERN & RESTAURANT #1,Satisfactory,FALSE,,0
DELUXE TAVERN & RESTAURANT #1,Complete,FALSE,,0
DELUXE TAVERN & RESTAURANT #1,Satisfactory,FALSE,,0
DELUXE TAVERN & RESTAURANT #1,Satisfactory,FALSE,BLUE,5
DELUXE TAVERN & RESTAURANT #1,Complete,FALSE,,0
DELUXE TAVERN & RESTAURANT #1,Unsatisfactory,FALSE,RED,10
DELUXE TAVERN & RESTAURANT #1,Unsatisfactory,FALSE,RED,5
DELUXE TAVERN & RESTAURANT #1,Unsatisfactory,FALSE,RED,10
DELUXE TAVERN & RESTAURANT #1,Unsatisfactory,FALSE,RED,5
DELUXE TAVERN & RESTAURANT #1,Satisfactory,FALSE,,0
DELUXE TAVERN & RESTAURANT #1,Complete,FALSE,,0
DELUXE TAVERN & RESTAURANT #1,Satisfactory,FALSE,,0
DENNY MOUNTAIN LODGE,Satisfactory,FALSE,,0
DENNY MOUNTAIN LODGE,Satisfactory,FALSE,,0
DENNY MOUNTAIN LODGE,Satisfactory,FALSE,,0
DENNY MOUNTAIN LODGE,Satisfactory,FALSE,,0
DENNY MOUNTAIN LODGE,Satisfactory,FALSE,,0
DENNY MOUNTAIN LODGE,Satisfactory,FALSE,,0
DENNY MOUNTAIN LODGE,Satisfactory,FALSE,,0
DENNY MOUNTAIN LODGE,Satisfactory,FALSE,,0
DENNY MOUNTAIN LODGE,Satisfactory,FALSE,,0
DENNY MOUNTAIN LODGE,Satisfactory,FALSE,,0
DENNY MOUNTAIN LODGE,Satisfactory,FALSE,,0
DENNY MOUNTAIN LODGE,Satisfactory,FALSE,,0
DENNY MOUNTAIN LODGE,Satisfactory,FALSE,,0
DENNY MOUNTAIN LODGE,Satisfactory,FALSE,,0
DENNY MOUNTAIN LODGE,Satisfactory,FALSE,,0
DENNY MOUNTAIN LODGE,Satisfactory,FALSE,BLUE,5
DENNY MOUNTAIN LODGE,Unsatisfactory,FALSE,RED,10
DENNY MOUNTAIN LODGE,Complete,FALSE,,0
DENNY MOUNTAIN LODGE,Unsatisfactory,FALSE,,0
DENNY MOUNTAIN LODGE,Satisfactory,FALSE,,0
DENNY MOUNTAIN LODGE,Complete,FALSE,,0
DENNY MOUNTAIN LODGE,Satisfactory,FALSE,BLUE,3
DENNY MOUNTAIN LODGE,Satisfactory,FALSE,BLUE,5
DENNY MOUNTAIN LODGE,Satisfactory,FALSE,BLUE,5
DENNY MOUNTAIN LODGE,Satisfactory,FALSE,BLUE,5
DENNY'S #7546,Unsatisfactory,FALSE,BLUE,3
DENNY'S #7546,Unsatisfactory,FALSE,RED,10
DENNY'S #7546,Satisfactory,FALSE,BLUE,3
DENNY'S #7546,Complete,FALSE,,0
DENNY'S #7546,Satisfactory,FALSE,,0
DENNY'S #7546,Unsatisfactory,FALSE,RED,10
DENNY'S #7546,Unsatisfactory,FALSE,RED,25
DENNY'S #7546,Unsatisfactory,FALSE,RED,10
DENNY'S #7546,Unsatisfactory,FALSE,BLUE,3
DENNY'S #7546,Unsatisfactory,FALSE,RED,10
DENNY'S #7546,Unsatisfactory,FALSE,RED,25
DENNY'S #7546,Unsatisfactory,FALSE,RED,10
DENNY'S #7546,Unsatisfactory,FALSE,RED,10
DENNY'S #7546,Unsatisfactory,FALSE,RED,10
DENNY'S #7546,Satisfactory,FALSE,,0
DENNY'S #7546,Satisfactory,FALSE,BLUE,3
DENNY'S #7546,Satisfactory,FALSE,BLUE,5
DENNY'S #7546,Complete,FALSE,,0
DENNY'S #7546,Unsatisfactory,FALSE,BLUE,5
DENNY'S #7546,Unsatisfactory,FALSE,RED,10
DENNY'S #7546,Unsatisfactory,FALSE,RED,5
DENNY'S #8665,Satisfactory,FALSE,,0
DENNY'S #8665,Unsatisfactory,FALSE,BLUE,3
DENNY'S #8665,Unsatisfactory,FALSE,BLUE,5
DENNY'S #8665,Unsatisfactory,FALSE,RED,5
DENNY'S #8665,Complete,FALSE,,0
DENNY'S #8665,Satisfactory,FALSE,,0
DENNY'S #8665,Unsatisfactory,FALSE,RED,5
DENNY'S #8665,Unsatisfactory,FALSE,RED,5
DENNY'S #8665,Complete,FALSE,,0
DENNY'S #8665,Unsatisfactory,FALSE,BLUE,3
DENNY'S #8665,Unsatisfactory,FALSE,RED,10
DENNY'S #8665,Satisfactory,FALSE,,0
DENNY'S #8665,Satisfactory,FALSE,,0
DENNY'S #8665,Unsatisfactory,FALSE,BLUE,5
DENNY'S #8665,Unsatisfactory,FALSE,RED,5
DENNY'S #8665,Satisfactory,FALSE,BLUE,5
DENNY'S #8665,Satisfactory,FALSE,RED,5
DENNY'S #8665,Satisfactory,FALSE,,0
DENNY'S #8665,Satisfactory,FALSE,,0
DENNY'S #8665,Satisfactory,FALSE,,0
DENNY'S #8665,Satisfactory,FALSE,,0
DENNY'S #8665,Unsatisfactory,FALSE,BLUE,5
DENNY'S #8665,Unsatisfactory,FALSE,BLUE,5
DENNY'S #8665,Unsatisfactory,FALSE,RED,25
DENNY'S #8665,Unsatisfactory,FALSE,RED,10
DENNY'S #8665,Unsatisfactory,FALSE,RED,5
DENNY'S #8665,Unsatisfactory,FALSE,RED,10
DENNY'S #8665,Satisfactory,FALSE,,0
DENNY'S #8665,Satisfactory,FALSE,,0
DENNY'S #8665,Satisfactory,FALSE,,0
DENNY'S #8665,Satisfactory,FALSE,,0
DENNY'S #8665,Unsatisfactory,FALSE,RED,15
DENNY'S #8665,Unsatisfactory,FALSE,RED,5
DENNY'S #8665,Unsatisfactory,FALSE,RED,5
DENNY'S #8665,Unsatisfactory,FALSE,RED,10
DENNY'S INC #7860,Unsatisfactory,FALSE,RED,5
DENNY'S INC #7860,Satisfactory,FALSE,,0
DENNY'S INC #7860,Unsatisfactory,FALSE,BLUE,5
DENNY'S INC #7860,Unsatisfactory,FALSE,BLUE,3
DENNY'S INC #7860,Unsatisfactory,FALSE,RED,25
DENNY'S INC #7860,Unsatisfactory,FALSE,RED,10
DENNY'S INC #7860,Unsatisfactory,FALSE,RED,10
DENNY'S INC #7860,Unsatisfactory,FALSE,RED,10
DENNY'S INC #7860,Complete,FALSE,,0
DENNY'S INC #7860,Satisfactory,FALSE,,0
DENNY'S INC #7860,Unsatisfactory,FALSE,RED,10
DENNY'S INC #7860,Complete,FALSE,,0
DENNY'S INC #7860,Satisfactory,FALSE,BLUE,5
DENNY'S INC #7860,Satisfactory,FALSE,,0
DENNY'S INC #7860,Unsatisfactory,FALSE,BLUE,5
DENNY'S INC #7860,Unsatisfactory,FALSE,RED,10
DENNY'S INC #7860,Complete,FALSE,,0
DENNY'S INC #7860,Satisfactory,FALSE,,0
DENNY'S INC #7860,Unsatisfactory,FALSE,BLUE,3
DENNY'S INC #7860,Unsatisfactory,FALSE,BLUE,5
DENNY'S INC #7860,Unsatisfactory,FALSE,RED,5
DENNY'S INC #7860,Unsatisfactory,FALSE,RED,5
DENNY'S INC #7860,Unsatisfactory,FALSE,BLUE,3
DENNY'S INC #7860,Unsatisfactory,FALSE,BLUE,5
DENNY'S INC #7860,Unsatisfactory,FALSE,RED,5
DENNY'S INC #7860,Unsatisfactory,FALSE,RED,10
DENNY'S INC #7860,Unsatisfactory,FALSE,RED,10
DENNY'S INC #7860,Complete,FALSE,,0
DENNY'S INC #7860,Satisfactory,FALSE,BLUE,5
DENNY'S INC #7860,Complete,FALSE,,0
DENNY'S INC #7865,Unsatisfactory,FALSE,RED,10
DENNY'S INC #7865,Satisfactory,FALSE,,0
DENNY'S INC #7865,Complete,FALSE,,0
DENNY'S INC #7865,Satisfactory,FALSE,,0
DENNY'S INC #7865,Complete,FALSE,,0
DENNY'S INC #7865,Satisfactory,FALSE,,0
DENNY'S INC #7865,Complete,FALSE,,0
DENNY'S INC #7865,Unsatisfactory,FALSE,BLUE,3
DENNY'S INC #7865,Unsatisfactory,FALSE,RED,5
DENNY'S INC #7865,Unsatisfactory,FALSE,RED,10
DENNY'S INC #7865,Unsatisfactory,FALSE,BLUE,5
DENNY'S INC #7865,Unsatisfactory,FALSE,BLUE,5
DENNY'S INC #7865,Unsatisfactory,FALSE,BLUE,2
DENNY'S INC #7865,Unsatisfactory,FALSE,RED,10
DENNY'S INC #7865,Complete,FALSE,,0
DENNY'S INC #7865,Unsatisfactory,FALSE,RED,10
DENNY'S INC #7865,Unsatisfactory,FALSE,RED,15
DENNY'S INC #7865,Satisfactory,FALSE,,0
DENNY'S INC #7865,Complete,FALSE,,0
DENNY'S INC #7865,Complete,FALSE,,0
DENNY'S INC #7865,Satisfactory,FALSE,BLUE,2
DENNY'S INC #7865,Unsatisfactory,FALSE,BLUE,3
DENNY'S INC #7865,Unsatisfactory,FALSE,BLUE,2
DENNY'S INC #7865,Unsatisfactory,FALSE,RED,10
DENNY'S INC #7871,Satisfactory,FALSE,BLUE,2
DENNY'S INC #7871,Satisfactory,FALSE,,0
DENNY'S INC #7871,Unsatisfactory,FALSE,BLUE,5
DENNY'S INC #7871,Unsatisfactory,FALSE,RED,25
DENNY'S INC #7871,Unsatisfactory,FALSE,RED,10
DENNY'S INC #7871,Complete,FALSE,,0
DENNY'S INC #7871,Satisfactory,FALSE,,0
DENNY'S INC #7871,Complete,FALSE,,0
DENNY'S INC #7871,Unsatisfactory,FALSE,RED,10
DENNY'S INC #7871,Satisfactory,FALSE,,0
DENNY'S INC #7871,Complete,FALSE,,0
DENNY'S INC #7871,Satisfactory,FALSE,,0
DENNY'S INC #7871,Complete,FALSE,,0
DENNY'S INC #7871,Satisfactory,FALSE,RED,10
DENNY'S INC #7871,Satisfactory,FALSE,RED,10
DENNY'S INC #7871,Satisfactory,FALSE,,0
DENNY'S INC #7871,Complete,FALSE,,0
DENNY'S INC #7871,Complete,FALSE,,0
DENNY'S INC #7871,Satisfactory,FALSE,,0
DENNY'S INC #7871,Unsatisfactory,FALSE,RED,10
DENNY'S INC. #7875,Complete,FALSE,,0
DENNY'S INC. #7875,Satisfactory,FALSE,,0
DENNY'S INC. #7875,Complete,FALSE,,0
DENNY'S INC. #7875,Satisfactory,FALSE,,0
DENNY'S INC. #7875,Complete,FALSE,,0
DENNY'S INC. #7875,Unsatisfactory,FALSE,RED,10
DENNY'S INC. #7875,Unsatisfactory,FALSE,RED,10
DENNY'S INC. #7875,Unsatisfactory,FALSE,RED,10
DENNY'S INC. #7875,Unsatisfactory,FALSE,RED,10
DENNY'S INC. #7875,Unsatisfactory,FALSE,RED,10
DENNY'S INC. #7875,Unsatisfactory,FALSE,RED,5
DENNY'S INC. #7875,Satisfactory,FALSE,,0
DENNY'S INC. #7875,Complete,FALSE,,0
DENNY'S INC. #7875,Unsatisfactory,FALSE,RED,10
DENNY'S INC. #7875,Unsatisfactory,FALSE,RED,5
DENNY'S INC. #7875,Unsatisfactory,FALSE,RED,10
DENNY'S INC. #7875,Satisfactory,FALSE,,0
DENNY'S INC. #7875,Complete,FALSE,,0
DENNY'S INC. #7875,Satisfactory,FALSE,BLUE,5
DENNY'S INC. #7875,Satisfactory,FALSE,BLUE,2
DENNY'S INC. #7876,Satisfactory,FALSE,,0
DENNY'S INC. #7876,Unsatisfactory,FALSE,RED,10
DENNY'S INC. #7876,Unsatisfactory,FALSE,RED,10
DENNY'S INC. #7876,Complete,FALSE,,0
DENNY'S INC. #7876,Unsatisfactory,FALSE,RED,10
DENNY'S INC. #7876,Unsatisfactory,FALSE,BLUE,5
DENNY'S INC. #7876,Unsatisfactory,FALSE,RED,10
DENNY'S INC. #7876,Satisfactory,FALSE,,0
DENNY'S INC. #7876,Satisfactory,FALSE,BLUE,5
DENNY'S INC. #7876,Satisfactory,FALSE,BLUE,5
DENNY'S INC. #7876,Satisfactory,FALSE,BLUE,2
DENNY'S INC. #7876,Satisfactory,FALSE,,0
DENNY'S INC. #7876,Satisfactory,FALSE,,0
DENNY'S INC. #7876,Complete,FALSE,,0
DENNY'S INC. #7876,Satisfactory,FALSE,,0
DENNY'S INC. #7876,Unsatisfactory,FALSE,BLUE,3
DENNY'S INC. #7876,Unsatisfactory,FALSE,BLUE,2
DENNY'S INC. #7876,Unsatisfactory,FALSE,RED,10
DENNY'S INC. #7876,Unsatisfactory,FALSE,BLUE,2
DENNY'S INC. #7876,Unsatisfactory,FALSE,RED,5
DENNY'S INC. #7876,Unsatisfactory,FALSE,RED,15
DENNY'S INC. #7876,Satisfactory,FALSE,,0
DENNY'S INC. #7876,Satisfactory,FALSE,,0
DENNY'S INC. #7876,Unsatisfactory,FALSE,BLUE,2
DENNY'S INC. #7876,Unsatisfactory,FALSE,BLUE,3
DENNY'S INC. #7876,Unsatisfactory,FALSE,RED,10
DENNY'S INC. #7876,Satisfactory,FALSE,,0
DENNY'S INC. #7876,Unsatisfactory,FALSE,BLUE,2
DENNY'S INC. #7876,Unsatisfactory,FALSE,BLUE,3
DENNY'S INC. #7876,Unsatisfactory,FALSE,RED,25
DENNY'S INC. #7876,Unsatisfactory,FALSE,RED,10
DENNY'S INC. #7876,Complete,FALSE,,0
DERBY - ESMB SEATTLE LLC,Unsatisfactory,FALSE,RED,5
DERBY - ESMB SEATTLE LLC,Unsatisfactory,FALSE,RED,10
DERBY - ESMB SEATTLE LLC,Complete,FALSE,,0
DERBY - ESMB SEATTLE LLC,Unsatisfactory,FALSE,BLUE,5
DERBY - ESMB SEATTLE LLC,Unsatisfactory,FALSE,RED,10
DERBY - ESMB SEATTLE LLC,Unsatisfactory,FALSE,RED,5
DERBY - ESMB SEATTLE LLC,Complete,FALSE,,0
DERU CATERING aka BLOCK 170,Complete,FALSE,,0
DERU CATERING aka BLOCK 170,Unsatisfactory,FALSE,BLUE,5
DERU CATERING aka BLOCK 170,Unsatisfactory,FALSE,BLUE,5
DERU CATERING aka BLOCK 170,Unsatisfactory,FALSE,BLUE,5
DERU CATERING aka BLOCK 170,Unsatisfactory,FALSE,RED,5
DERU CATERING aka BLOCK 170,Unsatisfactory,FALSE,BLUE,5
DERU CATERING aka BLOCK 170,Unsatisfactory,FALSE,RED,5
DERU CATERING aka BLOCK 170,Unsatisfactory,FALSE,BLUE,5
DERU CATERING aka BLOCK 170,Unsatisfactory,FALSE,RED,5
DERU CATERING aka BLOCK 170,Unsatisfactory,FALSE,RED,10
DERU CATERING aka BLOCK 170,Unsatisfactory,FALSE,RED,10
DERU CATERING aka BLOCK 170,Complete,FALSE,,0
DERU CATERING aka BLOCK 170,Unsatisfactory,FALSE,RED,10
DERU CATERING aka BLOCK 170,Unsatisfactory,FALSE,RED,5
DERU CATERING aka BLOCK 170,Unsatisfactory,FALSE,RED,5
DERU CATERING aka BLOCK 170,Unsatisfactory,FALSE,RED,10
DERU CATERING aka BLOCK 170,Satisfactory,FALSE,,0
DERU CATERING aka BLOCK 170,Complete,FALSE,,0
DERU CATERING aka BLOCK 170,Unsatisfactory,FALSE,RED,10
DERU CATERING aka BLOCK 170,Satisfactory,FALSE,,0
DERU CATERING aka BLOCK 170,Complete,FALSE,,0
DERU CATERING aka BLOCK 170,Unsatisfactory,FALSE,RED,10
DERU CATERING aka BLOCK 170,Unsatisfactory,FALSE,RED,5
DERU CATERING aka BLOCK 170,Unsatisfactory,FALSE,RED,5
DERU CATERING aka BLOCK 170,Not Accessible,FALSE,,0
DERU CATERING aka BLOCK 170,Unsatisfactory,FALSE,RED,25
DERU CATERING aka BLOCK 170,Complete,FALSE,,0
DERU CATERING aka BLOCK 170,Satisfactory,FALSE,,0
DERU CATERING aka BLOCK 170,Complete,FALSE,,0
DERU CATERING aka BLOCK 170,Satisfactory,FALSE,,0
DERU CATERING aka BLOCK 170,Complete,FALSE,,0
DES MOINES ACTIVITY CENTER,Satisfactory,FALSE,,0
DES MOINES ACTIVITY CENTER,Satisfactory,FALSE,,0
DES MOINES ACTIVITY CENTER,Satisfactory,FALSE,,0
DES MOINES ACTIVITY CENTER,Satisfactory,FALSE,BLUE,5
DES MOINES ACTIVITY CENTER,Satisfactory,FALSE,,0
DES MOINES ACTIVITY CENTER,Incomplete,FALSE,,0
DES MOINES ACTIVITY CENTER,Satisfactory,FALSE,BLUE,5
DES MOINES ACTIVITY CENTER,Satisfactory,FALSE,,0
DES MOINES ACTIVITY CENTER,Satisfactory,FALSE,,0
DES MOINES ACTIVITY CENTER,Satisfactory,FALSE,,0
DES MOINES ACTIVITY CENTER,Satisfactory,FALSE,,0
DES MOINES ACTIVITY CENTER,Satisfactory,FALSE,,0
DES MOINES ACTIVITY CENTER,Satisfactory,FALSE,,0
DES MOINES ACTIVITY CENTER,Complete,FALSE,,0
DES MOINES ACTIVITY CENTER,Satisfactory,FALSE,,0
DES MOINES ACTIVITY CENTER,Complete,FALSE,,0
DES MOINES ACTIVITY CENTER,Satisfactory,FALSE,BLUE,5
DES MOINES ACTIVITY CENTER,Satisfactory,FALSE,BLUE,5
DES MOINES ACTIVITY CENTER,Satisfactory,FALSE,BLUE,2
DES MOINES ACTIVITY CENTER,Satisfactory,FALSE,,0
DES MOINES ACTIVITY CENTER,Complete,FALSE,,0
DES MOINES ACTIVITY CENTER,Satisfactory,FALSE,,0
DES MOINES ACTIVITY CENTER,Satisfactory,FALSE,,0
DES MOINES ACTIVITY CENTER,Complete,FALSE,,0
DES MOINES ACTIVITY CENTER,Satisfactory,FALSE,,0
DES MOINES ACTIVITY CENTER,Satisfactory,FALSE,,0
DES MOINES ACTIVITY CENTER,Complete,FALSE,,0
DES MOINES ACTIVITY CENTER,Satisfactory,FALSE,,0
DES MOINES ACTIVITY CENTER,Satisfactory,FALSE,,0
DES MOINES ACTIVITY CENTER,Complete,FALSE,,0
DES MOINES ACTIVITY CENTER,Satisfactory,FALSE,,0
DES MOINES ACTIVITY CENTER,Satisfactory,FALSE,BLUE,3
DES MOINES ACTIVITY CENTER,Satisfactory,FALSE,BLUE,5
DES MOINES ACTIVITY CENTER,Complete,FALSE,,0
DES MOINES ACTIVITY CENTER,Satisfactory,FALSE,,0
DES MOINES ACTIVITY CENTER,Satisfactory,FALSE,,0
DES MOINES ACTIVITY CENTER,Satisfactory,FALSE,,0
DES MOINES ACTIVITY CENTER,Satisfactory,FALSE,,0
DES MOINES DOG HOUSE,Unsatisfactory,FALSE,BLUE,5
DES MOINES DOG HOUSE,Unsatisfactory,FALSE,RED,5
DES MOINES DOG HOUSE,Unsatisfactory,FALSE,RED,10
DES MOINES DOG HOUSE,Unsatisfactory,FALSE,RED,10
DES MOINES DOG HOUSE,Unsatisfactory,FALSE,RED,5
DES MOINES DOG HOUSE,Unsatisfactory,FALSE,RED,10
DES MOINES DOG HOUSE,Complete,FALSE,,0
DES MOINES DOG HOUSE,Satisfactory,FALSE,,0
DES MOINES DOG HOUSE,Satisfactory,FALSE,,0
DES MOINES DOG HOUSE,Unsatisfactory,FALSE,RED,10
DES MOINES DOG HOUSE,Complete,FALSE,,0
DES MOINES DOG HOUSE,Unsatisfactory,FALSE,RED,5
DES MOINES DOG HOUSE,Complete,FALSE,,0
DES MOINES DOG HOUSE,Satisfactory,FALSE,,0
DES MOINES DOG HOUSE,Unsatisfactory,FALSE,BLUE,5
DES MOINES DOG HOUSE,Unsatisfactory,FALSE,RED,25
DES MOINES DOG HOUSE,Complete,FALSE,,0
DES MOINES ELEMENTARY SCHOOL,Satisfactory,FALSE,,0
DESCENDANT CELLARS,Satisfactory,FALSE,,0
DESCENDANT CELLARS,Satisfactory,FALSE,,0
Deshi Halal Catering,Satisfactory,FALSE,,0
Deshi Halal Catering,Incomplete,FALSE,,0
Deshi Halal Catering,Satisfactory,FALSE,,0
Deshi Halal Catering,Satisfactory,FALSE,,0
Deshi Halal Catering,Satisfactory,FALSE,,0
Deshi Halal Catering,Satisfactory,FALSE,,0
Deshi Halal Catering,Satisfactory,FALSE,,0
Deshi Halal Catering,Satisfactory,FALSE,,0
Deshi Halal Catering,Complete,FALSE,,0
Deshi Halal Catering,Satisfactory,FALSE,,0
Deshi Halal Catering,Satisfactory,FALSE,,0
Deshi Halal Catering,Satisfactory,FALSE,,0
DESIGN PERFECT CATERING,,,,0
DETOUR ESPRESSO,Unsatisfactory,FALSE,BLUE,5
DETOUR ESPRESSO,Unsatisfactory,FALSE,RED,5
DETOUR ESPRESSO,Satisfactory,FALSE,BLUE,5
DETOUR ESPRESSO,Satisfactory,FALSE,BLUE,5
DETOUR ESPRESSO,Satisfactory,FALSE,BLUE,3
DETOUR ESPRESSO,Unsatisfactory,FALSE,RED,10
DETOUR ESPRESSO,Unsatisfactory,FALSE,RED,5
DETOUR ESPRESSO,Unsatisfactory,FALSE,BLUE,5
DETOUR ESPRESSO,Unsatisfactory,FALSE,RED,10
DETOUR ESPRESSO,Unsatisfactory,FALSE,RED,5
DETOUR ESPRESSO,Satisfactory,FALSE,BLUE,5
DETOUR ESPRESSO,Satisfactory,FALSE,,0
DETOUR ESPRESSO,Unsatisfactory,FALSE,BLUE,3
DETOUR ESPRESSO,Unsatisfactory,FALSE,RED,10
DETOUR ESPRESSO,Satisfactory,FALSE,BLUE,5
DETOUR ESPRESSO,Unsatisfactory,FALSE,BLUE,3
DETOUR ESPRESSO,Unsatisfactory,FALSE,RED,5
DETOUR ESPRESSO,Complete,FALSE,,0
DETOUR ESPRESSO,Unsatisfactory,FALSE,RED,5
DETOUR ESPRESSO,Unsatisfactory,FALSE,BLUE,2
DETOUR ESPRESSO,Unsatisfactory,FALSE,RED,5
DETOUR ESPRESSO,Complete,FALSE,,0
DETOUR ESPRESSO,Complete,FALSE,BLUE,2
DETOUR ESPRESSO,Complete,FALSE,BLUE,5
DETOUR ESPRESSO,Complete,FALSE,RED,5
DETOUR ESPRESSO,Unsatisfactory,FALSE,BLUE,5
DETOUR ESPRESSO,Unsatisfactory,FALSE,RED,5
DHOTSONS,,,,0
DHOTSONS,,,,0
DI FIORA,,,,0
DIAMOND MART,Satisfactory,FALSE,,0
DIAMOND MART,Satisfactory,FALSE,BLUE,3
DIAMOND MART,Satisfactory,FALSE,BLUE,5
DIAMOND MART,Satisfactory,FALSE,BLUE,5
DIAMOND MART,Satisfactory,FALSE,,0
DIAMOND MART,Satisfactory,FALSE,,0
DIAMOND MART,Satisfactory,FALSE,,0
